id,num_words,avg_num_words_per_sentence,avg_num_syllables_per_word,dale_chall_readability_score,num_sentences,flesch_kincaid_grade,text_len,automated_readability_index,flesch_reading_ease,avg_words_len,avg_sentences_len,standard_error,target
4625afea0,149,49.666666666666664,1.2013422818791946,7.37,3,18.0,729,21.8,54.87,4.89261744966443,243.0,0.49012970299999997,0.25506381
1a8e17102,183,15.25,1.1311475409836065,1.36,12,3.4,864,3.8,98.25,4.721311475409836,72.0,0.5032560770000001,0.594855871
823f90bf4,189,11.8125,1.1481481481481481,0.92,16,2.0,938,3.2,101.8,4.962962962962963,58.625,0.532947614,0.6661157679999999
b49719b13,153,10.2,1.0718954248366013,0.92,15,1.4,741,1.9,103.42,4.8431372549019605,49.4,0.49654958299999996,0.36104051
2cbaf24b1,183,16.636363636363637,1.1311475409836065,1.34,11,3.9,917,5.9,96.93,5.0109289617486334,83.36363636363636,0.49374835799999994,0.107541264
859b9eebe,175,15.909090909090908,1.1714285714285715,5.87,11,8.3,893,10.5,79.94,5.102857142857143,81.18181818181819,0.48183546899999996,0.144573631
4a12b1cf1,160,40.0,1.4125,8.09,4,16.5,870,19.5,47.8,5.4375,217.5,0.482332125,-1.865126616
ece951891,180,30.0,1.5166666666666666,8.28,6,13.8,1033,15.9,49.49,5.738888888888889,172.16666666666666,0.646906876,-3.008131033
7b4d8533c,155,25.833333333333332,1.2903225806451613,6.8,6,11.8,822,14.4,65.39,5.303225806451613,137.0,0.45494897700000003,-0.45504457200000004
7061bd6cb,164,23.428571428571427,1.3841463414634145,7.96,7,13.7,940,17.3,55.1,5.7317073170731705,134.28571428571428,0.490134519,-2.101678771
dac9444a6,158,15.8,1.0822784810126582,1.62,10,6.2,770,8.3,90.84,4.8734177215189876,77.0,0.458514882,-0.755870093
74fe41820,195,15.0,1.353846153846154,6.79,13,8.5,1079,9.7,68.6,5.533333333333333,83.0,0.502031076,-1.9176847209999999
621d338e0,183,26.142857142857142,1.289617486338798,7.57,7,11.6,1043,16.0,65.9,5.699453551912568,149.0,0.498407805,-1.710588021
03ed80951,168,24.0,1.4047619047619047,7.28,7,11.8,904,13.2,59.98,5.380952380952381,129.14285714285714,0.504906175,-2.084662291
eb50b525d,146,24.333333333333332,1.3013698630136987,6.36,6,9.2,791,11.6,72.19,5.417808219178082,131.83333333333334,0.5009132310000001,-1.2746464309999999
3e3be383b,161,26.833333333333332,1.2857142857142858,6.04,6,10.2,854,12.3,69.65,5.304347826086956,142.33333333333334,0.476604371,-1.198710222
41047dfad,179,22.375,1.3072625698324023,6.25,8,8.5,981,10.9,74.12,5.4804469273743015,122.625,0.505457849,-0.743778024
9f9482dd7,160,20.0,1.3375,6.8,8,7.6,870,9.5,76.56,5.4375,108.75,0.490257769,-0.92631875
25aa388a7,172,28.666666666666668,1.4709302325581395,8.09,6,13.3,1047,16.9,50.8,6.087209302325581,174.5,0.477989864,-0.659302511
b6069700c,171,21.375,1.391812865497076,7.38,8,9.3,1005,12.3,66.67,5.87719298245614,125.625,0.46198111799999997,-1.220682609
ee0cbca40,182,16.545454545454547,1.1703296703296704,1.34,11,5.7,943,7.5,86.84,5.181318681318682,85.72727272727273,0.482333787,0.24416459899999998
3ed4c6f35,183,22.875,1.2240437158469946,5.81,8,7.5,942,9.6,82.07,5.147540983606557,117.75,0.450248476,-0.434453496
cca797996,183,22.875,1.2185792349726776,5.98,8,7.5,948,9.7,82.07,5.180327868852459,118.5,0.48095944,-0.39146418899999996
cb9f1209d,142,20.285714285714285,1.295774647887324,6.74,7,6.7,740,7.4,78.79,5.211267605633803,105.71428571428571,0.47919868200000004,-1.585192655
048c390ef,196,32.666666666666664,1.586734693877551,9.13,6,16.0,1211,19.3,38.28,6.178571428571429,201.83333333333334,0.491730956,-1.893036688
c718f2c12,173,21.625,1.606936416184971,8.88,8,10.8,1083,13.0,51.99,6.2601156069364166,135.375,0.5716945489999999,-3.0421357810000003
2e945f2ac,192,27.428571428571427,1.3072916666666667,6.72,7,10.4,1033,13.0,69.04,5.380208333333333,147.57142857142858,0.467237125,-1.3315417
0f32c1315,187,20.77777777777778,1.679144385026738,8.7,9,11.8,1185,13.1,44.03,6.336898395721925,131.66666666666666,0.447929194,-1.38298969
613fc24e7,155,51.666666666666664,1.2516129032258065,8.03,3,19.9,809,24.3,44.38,5.219354838709678,269.6666666666667,0.47897013,-1.230297184
32d579996,184,15.333333333333334,1.2608695652173914,6.66,12,14.1,990,17.7,59.5,5.380434782608695,82.5,0.5078340570000001,-0.417731288
0e6bada1d,189,15.75,1.17989417989418,6.35,12,13.3,975,17.1,66.95,5.158730158730159,81.25,0.476214621,0.277173161
bd5200410,191,10.61111111111111,1.2041884816753927,5.82,18,6.0,1021,8.7,85.93,5.345549738219895,56.72222222222222,0.49779172899999996,-2.041095297
a826176fb,174,21.75,1.2126436781609196,6.14,8,8.3,879,10.2,80.04,5.051724137931035,109.875,0.43826862200000005,-1.006358141
e30f07b5a,165,33.0,1.1636363636363636,2.72,5,14.7,807,17.6,63.4,4.890909090909091,161.4,0.501264561,0.278696382
7c053644e,200,25.0,1.23,6.57,8,14.2,1034,18.3,64.72,5.17,129.25,0.460605496,-0.274541107
b51730f9c,168,18.666666666666668,1.244047619047619,8.01,9,20.4,890,27.0,48.48,5.2976190476190474,98.88888888888889,0.48749841,-0.432677528
014512f13,196,21.77777777777778,1.2448979591836735,6.54,9,8.1,1044,11.3,80.45,5.326530612244898,116.0,0.47675799399999996,-0.060860764000000005
41863101e,190,11.875,1.3736842105263158,7.38,16,5.6,1116,7.5,76.32,5.873684210526315,69.75,0.482013455,-0.674418726
1716d3c98,200,20.0,1.415,7.08,10,8.7,1160,11.2,68.1,5.8,116.0,0.50546136,-1.503307098
318f98420,189,23.625,1.1693121693121693,6.14,8,7.8,1034,11.5,81.36,5.470899470899471,129.25,0.449303512,-1.9011605930000002
804db3e6f,199,22.11111111111111,1.4422110552763818,7.09,9,10.6,1123,12.9,63.12,5.64321608040201,124.77777777777777,0.560802426,-3.1820929889999996
50efa270e,157,31.4,1.3184713375796178,7.8,5,15.1,871,19.6,56.97,5.547770700636943,174.2,0.48678674200000005,-1.396125621
b724f5c64,194,27.714285714285715,1.5,9.39,7,17.2,1150,21.3,40.55,5.927835051546392,164.28571428571428,0.500312848,-1.985606983
c4b1ecb93,157,22.428571428571427,1.3694267515923566,7.16,7,9.7,859,10.9,65.66,5.471337579617835,122.71428571428571,0.49121805700000004,-1.829778572
47631da8c,174,29.0,1.2873563218390804,6.23,6,9.5,957,12.2,71.58,5.5,159.5,0.49517689,0.041329904
19e8508a4,177,25.285714285714285,1.4067796610169492,7.6,7,12.4,997,15.2,58.45,5.632768361581921,142.42857142857142,0.494902492,-2.57511146
489f0d2e4,183,26.142857142857142,1.4426229508196722,8.12,7,11.1,1077,14.7,61.9,5.885245901639344,153.85714285714286,0.538579036,-2.437427843
53e9470e6,150,18.75,1.4666666666666666,7.12,8,10.5,844,11.2,58.21,5.626666666666667,105.5,0.483929151,-2.008490859
14bde3085,142,28.4,1.5,7.49,5,13.2,837,15.9,51.11,5.894366197183099,167.4,0.465129215,-0.829202648
93e86d234,177,29.5,1.2372881355932204,7.24,6,10.1,966,14.3,75.37,5.4576271186440675,161.0,0.46696033,-0.9878633729999999
a24e1229b,197,49.25,1.2690355329949239,7.52,4,19.0,1106,25.0,46.82,5.614213197969543,276.5,0.48694394799999996,-1.063612593
c75df277b,180,30.0,1.511111111111111,8.67,6,16.2,1068,19.8,43.4,5.933333333333334,178.0,0.507416859,-1.680554848
e26914a57,140,46.666666666666664,1.4357142857142857,10.15,3,28.2,820,36.5,17.35,5.857142857142857,273.3333333333333,0.469528546,-0.7692072529999999
30c42464a,177,35.4,1.2146892655367232,7.18,5,12.4,914,16.0,69.38,5.163841807909605,182.8,0.5276859079999999,-2.2734692819999998
6b15630fc,200,20.0,1.36,7.22,10,8.0,1124,9.5,69.92,5.62,112.4,0.491556074,-1.768707595
81a05f4d5,151,30.2,1.423841059602649,8.17,5,12.7,836,15.1,57.74,5.5364238410596025,167.2,0.53405564,-2.6169351130000003
751113abb,196,49.0,1.3979591836734695,8.24,4,20.0,1122,25.3,38.66,5.724489795918367,280.5,0.526245572,-3.041761967
50e970a38,192,32.0,1.6302083333333333,9.66,6,15.8,1199,19.3,39.0,6.244791666666667,199.83333333333334,0.611191531,-3.477841745
583707316,172,21.5,1.1453488372093024,6.17,8,5.8,925,10.0,91.95,5.377906976744186,115.625,0.475522593,-1.45565771
69600d2e9,195,24.375,1.4102564102564104,8.49,8,16.1,1124,20.5,48.81,5.764102564102564,140.5,0.5589773229999999,-2.708607461
ba3ce03c3,198,28.285714285714285,1.3282828282828283,7.11,7,10.8,1141,15.2,68.13,5.762626262626263,163.0,0.462898394,-2.047853485
7d9963b66,197,32.833333333333336,1.517766497461929,8.55,6,14.9,1157,18.0,46.64,5.873096446700508,192.83333333333334,0.5195068629999999,-2.512059914
854fc1710,146,18.25,1.356164383561644,7.44,8,10.4,875,14.4,63.73,5.993150684931507,109.375,0.463933298,-2.180453384
9752fe7ad,168,21.0,1.3273809523809523,6.54,8,7.0,880,7.9,77.87,5.238095238095238,110.0,0.538589247,-2.129102586
dcc3df7a1,173,43.25,1.2427745664739884,7.24,4,15.5,941,21.2,61.37,5.4393063583815024,235.25,0.475014304,-1.9307749369999998
4e8d1dc80,172,14.333333333333334,1.2616279069767442,6.52,12,5.8,937,7.5,81.02,5.4476744186046515,78.08333333333333,0.466268801,-0.655743139
f812a9b5b,163,27.166666666666668,1.6196319018404908,9.44,6,13.9,1015,16.8,43.87,6.226993865030675,169.16666666666666,0.575558385,-3.164808116
17b36b6bd,158,19.75,1.4177215189873418,7.76,8,9.7,890,11.8,65.46,5.632911392405063,111.25,0.478334029,-1.9659852290000002
32815bd70,172,28.666666666666668,1.3662790697674418,7.36,6,12.1,940,14.0,59.26,5.465116279069767,156.66666666666666,0.49301738,-1.6707284430000002
d2f715e42,163,32.6,1.4294478527607362,8.45,5,13.6,936,17.2,55.31,5.742331288343558,187.2,0.474743883,-2.0151774469999997
fefb645c8,197,17.90909090909091,1.401015228426396,6.53,11,7.9,1063,8.2,70.23,5.395939086294416,96.63636363636364,0.48645222899999996,-1.301586446
d37afc021,178,11.866666666666667,1.303370786516854,6.78,15,8.4,1006,11.8,74.22,5.651685393258427,67.06666666666666,0.46625125100000003,-0.7644659420000001
466727e29,188,14.461538461538462,1.3191489361702127,6.67,13,6.4,1071,9.3,79.5,5.696808510638298,82.38461538461539,0.451909216,-1.7276296340000001
e2810a167,169,42.25,1.5739644970414202,9.28,4,19.8,1013,23.2,28.54,5.994082840236686,253.25,0.485044885,-1.753390777
93b0fbbd8,177,29.5,1.4406779661016949,7.77,6,9.5,1032,12.4,65.96,5.830508474576271,172.0,0.504524124,-2.616035353
95e9434f2,149,29.8,1.3557046979865772,7.34,5,12.6,809,14.4,58.15,5.429530201342282,161.8,0.45878334299999995,-0.75993091
dd94537c4,177,19.666666666666668,1.2259887005649717,6.85,9,8.4,958,12.1,79.64,5.4124293785310735,106.44444444444444,0.553521732,-2.8853845160000002
37f6f8e6f,156,15.6,1.4102564102564104,7.55,10,7.0,872,8.0,72.56,5.589743589743589,87.2,0.48494447399999996,-1.842191006
6616c13a4,151,37.75,1.4105960264900663,8.33,4,15.7,852,19.3,50.03,5.642384105960265,213.0,0.46907521399999996,-2.0127335669999997
7522dfe0c,165,23.571428571428573,1.412121212121212,6.82,7,10.1,905,11.5,64.44,5.484848484848484,129.28571428571428,0.496055739,-2.012211289
d36b46c15,154,38.5,1.5454545454545454,10.18,4,22.1,880,26.5,27.87,5.714285714285714,220.0,0.60335507,-3.343134014
50a424646,165,23.571428571428573,1.2242424242424241,7.01,7,7.8,868,10.5,81.36,5.260606060606061,124.0,0.49425132899999996,-1.274794998
be40d522d,142,28.4,1.3098591549295775,9.83,5,27.4,813,36.4,24.79,5.725352112676056,162.6,0.473042191,-0.533714791
de62673ab,160,26.666666666666668,1.3875,8.18,6,13.4,923,17.1,55.92,5.76875,153.83333333333334,0.5117536979999999,-2.039424097
70ea81fcf,152,11.692307692307692,1.2039473684210527,5.41,13,6.0,852,9.9,86.03,5.605263157894737,65.53846153846153,0.46720894,-1.782425874
e020822cb,147,16.333333333333332,1.3265306122448979,6.8,9,6.9,797,8.6,78.18,5.421768707482993,88.55555555555556,0.512557006,-2.030086654
8abdedb08,172,24.571428571428573,1.2383720930232558,6.62,7,9.8,947,14.1,76.18,5.505813953488372,135.28571428571428,0.469087464,-0.8889691690000001
91f7e030e,183,20.333333333333332,1.366120218579235,7.13,9,7.4,1042,9.0,71.55,5.693989071038251,115.77777777777777,0.448669835,-1.319049924
41d76962a,198,28.285714285714285,1.4545454545454546,8.07,7,13.1,1105,14.3,51.21,5.58080808080808,157.85714285714286,0.52724325,-2.016611105
1f230e623,198,28.285714285714285,1.3484848484848484,7.51,7,10.8,1123,14.8,68.13,5.671717171717172,160.42857142857142,0.45116012299999997,-1.485908196
0106b8223,183,26.142857142857142,1.5683060109289617,9.12,7,15.2,1099,17.5,40.52,6.005464480874317,157.0,0.5814760210000001,-2.711545035
c9a4ea202,168,24.0,1.3928571428571428,7.65,7,10.3,920,11.7,64.04,5.476190476190476,131.42857142857142,0.473322509,-0.739871464
61ed38362,192,21.333333333333332,1.4166666666666667,7.65,9,9.2,1096,11.4,66.78,5.708333333333333,121.77777777777777,0.528547279,-2.485969587
2f145a1fd,173,28.833333333333332,1.4739884393063585,8.62,6,13.3,1004,15.7,50.7,5.803468208092486,167.33333333333334,0.47040512700000003,-2.675252681
7ebde0a7c,176,35.2,1.5113636363636365,9.42,5,15.8,1009,18.5,44.21,5.732954545454546,201.8,0.526525326,-2.901986777
c95da3c06,194,9.7,1.5051546391752577,6.72,20,8.4,1230,11.9,63.49,6.34020618556701,61.5,0.521885614,-2.601069636
9a60d1143,183,15.25,1.2295081967213115,5.75,12,5.7,922,6.8,86.74,5.038251366120218,76.83333333333333,0.482769189,-0.37562874700000004
aadfca281,194,16.166666666666668,1.4484536082474226,7.61,12,7.2,1105,8.8,71.95,5.695876288659794,92.08333333333333,0.519819755,-2.77416827
93862fdad,187,15.583333333333334,1.411764705882353,6.44,12,7.0,1014,7.2,72.56,5.422459893048129,84.5,0.502390962,-1.506059228
6df66308a,170,24.285714285714285,1.388235294117647,7.91,7,10.4,1032,14.6,63.73,6.070588235294117,147.42857142857142,0.44803770600000004,-1.1141250790000001
a2298a161,165,23.571428571428573,1.393939393939394,7.58,7,10.1,899,11.4,64.44,5.448484848484848,128.42857142857142,0.471141765,-0.398538899
10b11563d,150,25.0,1.4266666666666667,8.14,6,10.7,855,13.3,63.02,5.7,142.5,0.486455411,-1.5214628559999999
11fc86ab3,175,35.0,1.4914285714285713,9.07,5,15.8,999,18.3,44.41,5.708571428571428,199.8,0.514251099,-2.457391864
08beb9b06,176,44.0,1.375,8.15,4,18.1,982,22.2,43.74,5.579545454545454,245.5,0.532713649,-2.822005817
be8b95ec0,187,31.166666666666668,1.2994652406417113,7.38,6,11.9,1012,15.0,65.19,5.411764705882353,168.66666666666666,0.477247659,-1.2643223940000001
c95b9ef21,183,36.6,1.2950819672131149,7.44,5,14.0,956,16.8,59.71,5.224043715846994,191.2,0.476114763,-2.1094126159999997
4142d9032,140,20.0,1.4,7.84,7,11.8,782,14.2,59.98,5.585714285714285,111.71428571428571,0.48641439799999997,-1.798356059
2472396a0,201,28.714285714285715,1.3930348258706469,7.65,7,12.1,1158,15.4,59.26,5.7611940298507465,165.42857142857142,0.515066254,-2.051922169
ff30cf178,188,37.6,1.3563829787234043,7.2,5,13.1,1047,15.8,56.63,5.569148936170213,209.4,0.500017985,-2.155723039
c3302a176,175,15.909090909090908,1.302857142857143,6.32,11,6.0,923,6.8,80.72,5.274285714285714,83.9090909090909,0.48168922,-0.384954233
a5e01b562,167,27.833333333333332,1.473053892215569,8.41,6,15.1,979,18.2,46.03,5.862275449101796,163.16666666666666,0.533969946,-3.223443968
07fcc6d46,200,28.571428571428573,1.34,7.74,7,10.9,1110,14.4,67.83,5.55,158.57142857142858,0.45285631200000004,-1.057806599
9810db6cc,168,21.0,1.4404761904761905,7.87,8,9.1,937,10.6,67.08,5.5773809523809526,117.125,0.595666139,-3.191054044
6b95e3508,166,27.666666666666668,1.3012048192771084,7.39,6,10.6,896,13.1,68.74,5.397590361445783,149.33333333333334,0.534369823,-2.68623973
2ade9142e,165,27.5,1.6181818181818182,8.45,6,14.0,970,15.3,43.56,5.878787878787879,161.66666666666666,0.648481117,-3.473291694
ce2625cff,184,26.285714285714285,1.2826086956521738,6.88,7,11.7,994,14.7,65.69,5.4021739130434785,142.0,0.465870105,-0.780457475
329899737,185,30.833333333333332,1.5837837837837838,9.26,6,15.3,1155,18.7,40.21,6.243243243243243,192.5,0.46055813100000004,-1.619339458
a852fb41d,185,37.0,1.281081081081081,7.18,5,14.2,987,17.6,59.3,5.335135135135135,197.4,0.45534672600000003,-1.199124971
7130069dc,169,18.77777777777778,1.485207100591716,7.93,9,9.4,975,10.5,60.85,5.769230769230769,108.33333333333333,0.50801429,-0.82739846
7f5328c35,184,30.666666666666668,1.565217391304348,9.15,6,17.6,1110,20.7,34.12,6.032608695652174,185.0,0.556071662,-2.949987825
7f482dceb,144,28.8,1.2916666666666667,8.16,5,13.8,794,17.9,60.32,5.513888888888889,158.8,0.507868051,-1.638285475
e475faceb,187,26.714285714285715,1.2780748663101604,7.29,7,11.9,1083,16.8,65.19,5.791443850267379,154.71428571428572,0.47707791200000005,-1.661991499
71b10cd34,159,26.5,1.4339622641509433,8.03,6,11.3,948,15.2,61.5,5.962264150943396,158.0,0.47602943799999997,-0.96924999
eb5a24d21,174,21.75,1.4310344827586208,7.78,8,10.6,952,12.1,63.12,5.471264367816092,119.0,0.489791462,-1.68271827
e9371122a,167,27.833333333333332,1.2634730538922156,6.81,6,10.6,946,14.5,68.64,5.664670658682635,157.66666666666666,0.49070757600000003,-1.029886829
f0ddc51ab,169,24.142857142857142,1.2958579881656804,6.42,7,9.1,922,11.8,72.39,5.455621301775148,131.71428571428572,0.520954103,0.035545146
d45abbed1,199,11.705882352941176,1.256281407035176,6.16,17,10.8,1086,14.0,68.03,5.457286432160804,63.88235294117647,0.515145086,0.410207317
f994af4e1,177,25.285714285714285,1.2033898305084745,6.17,7,10.1,946,13.9,75.37,5.344632768361582,135.14285714285714,0.45354157,-1.38178624
a9dba43f4,168,21.0,1.4702380952380953,7.78,8,10.3,962,11.3,58.62,5.726190476190476,120.25,0.526146837,-2.590842009
519ca97e9,191,38.2,1.2670157068062826,7.2,5,12.2,1064,16.1,64.58,5.570680628272251,212.8,0.450662898,-1.691501234
fb6a10777,155,11.923076923076923,1.2967741935483872,6.63,13,6.5,849,8.4,79.4,5.47741935483871,65.3076923076923,0.476793284,-1.029448678
001ef05a9,165,11.785714285714286,1.3151515151515152,5.94,14,4.4,976,7.7,84.88,5.915151515151515,69.71428571428571,0.49241111600000004,0.8409999359999999
3aee5c9fd,182,22.75,1.521978021978022,8.76,8,11.0,1070,13.0,56.79,5.8791208791208796,133.75,0.48183134899999996,-1.4729828090000001
b3c3a4ada,169,28.166666666666668,1.4142011834319526,7.09,6,11.9,965,14.9,59.77,5.710059171597633,160.83333333333334,0.6054226079999999,-3.1433874019999997
4eba2039c,166,20.75,1.427710843373494,8.42,8,13.9,970,18.0,54.7,5.843373493975903,121.25,0.592292049,-3.1206427089999997
e0afb9219,178,35.6,1.146067415730337,2.39,5,11.3,939,16.5,77.64,5.275280898876405,187.8,0.449501214,-0.072256895
964b687a5,195,24.375,1.241025641025641,1.86,8,8.1,1001,10.3,80.55,5.133333333333334,125.125,0.5135572829999999,0.224556859
0637d5818,172,21.5,1.2674418604651163,6.26,8,8.1,931,10.1,75.03,5.412790697674419,116.375,0.45157051600000003,-1.202415911
7a0e0eb5b,153,17.0,1.3790849673202614,7.16,9,7.6,847,8.5,71.14,5.5359477124183005,94.11111111111111,0.46576376700000005,-0.757147963
ece75211d,145,20.714285714285715,1.2275862068965517,6.3,7,6.6,756,8.8,84.3,5.213793103448276,108.0,0.482757696,-1.199019979
12e7d318d,153,21.857142857142858,1.261437908496732,6.79,7,8.3,819,10.1,74.63,5.352941176470588,117.0,0.47587921,-0.78404479
bf9a1bd7f,184,20.444444444444443,1.2445652173913044,6.02,9,6.5,964,8.9,84.61,5.239130434782608,107.11111111111111,0.45465449,-0.28101074600000003
3bdfdd284,181,18.1,1.4917127071823204,7.41,10,9.2,1048,10.2,61.56,5.790055248618785,104.8,0.47909439200000004,0.21845871
e7d0b0fc2,183,11.4375,1.366120218579235,5.76,16,5.4,1062,6.9,76.82,5.80327868852459,66.375,0.48789093,0.589001578
74ee4d488,170,13.076923076923077,1.2941176470588236,6.33,13,4.9,1003,8.2,83.56,5.9,77.15384615384616,0.544902431,0.437436996
d25b7c3aa,179,14.916666666666666,1.3631284916201116,6.56,12,7.3,1010,8.6,71.85,5.64245810055866,84.16666666666667,0.457744669,-0.580630824
aae3150c4,184,20.444444444444443,1.315217391304348,6.84,9,8.7,1001,11.1,73.51,5.440217391304348,111.22222222222223,0.49280746200000003,-0.70142277
ef4dd7344,153,21.857142857142858,1.2875816993464053,5.96,7,8.3,793,9.2,74.63,5.183006535947713,113.28571428571429,0.45256148799999996,-0.379864669
71e6d18b3,149,21.285714285714285,1.1879194630872483,1.76,7,8.2,753,10.1,80.14,5.053691275167785,107.57142857142857,0.451738036,-1.033798688
6dc503900,194,27.714285714285715,1.3402061855670102,6.96,7,10.6,1080,13.9,68.74,5.56701030927835,154.28571428571428,0.49589653899999997,-1.440498588
6ace882a8,165,18.333333333333332,1.2484848484848485,5.28,9,4.0,886,6.1,91.31,5.36969696969697,98.44444444444444,0.45411617,-1.325550349
a674f6c38,153,19.125,1.392156862745098,6.76,8,10.9,864,13.3,62.51,5.647058823529412,108.0,0.480259967,-0.610296731
91fda1d78,187,18.7,1.2620320855614973,6.4,10,8.9,995,10.7,73.1,5.320855614973262,99.5,0.471558824,-0.500558945
db0d5ba4d,161,17.88888888888889,1.3975155279503106,6.78,9,7.9,902,9.2,70.23,5.60248447204969,100.22222222222223,0.470591859,-1.4243681819999998
8b6e9878f,157,15.7,1.1337579617834395,1.47,10,4.2,786,6.3,96.11,5.006369426751593,78.6,0.502544895,0.497026829
2defec2e6,176,22.0,1.25,7.97,8,16.9,979,22.2,52.2,5.5625,122.375,0.475291875,-1.075147178
cd4a51e02,160,10.666666666666666,1.225,6.1,15,5.5,861,8.3,87.25,5.38125,57.4,0.5015115179999999,-0.39465262799999995
c5f12dbf3,163,23.285714285714285,1.2576687116564418,6.63,7,8.8,880,11.1,73.21,5.398773006134969,125.71428571428571,0.449898576,-0.7494882390000001
6425c7acb,166,9.222222222222221,1.2228915662650603,6.08,18,5.0,926,8.6,88.47,5.578313253012048,51.44444444444444,0.53259491,0.698203708
b92a19ac7,162,14.727272727272727,1.2345679012345678,5.81,11,6.5,853,8.9,84.71,5.265432098765432,77.54545454545455,0.526212343,-0.452680032
e626a6367,193,16.083333333333332,1.2435233160621761,5.83,12,4.8,1034,7.2,88.97,5.357512953367876,86.16666666666667,0.48361115299999996,-0.621558611
462cb08e3,178,17.8,1.2191011235955056,6.2,10,5.5,931,7.5,87.25,5.230337078651686,93.1,0.461062005,-0.69788138
18a5ee5c5,153,11.76923076923077,1.2418300653594772,5.25,13,3.2,799,4.5,93.34,5.222222222222222,61.46153846153846,0.533859055,1.00540027
7cad0f936,152,12.666666666666666,1.263157894736842,6.09,12,5.1,782,5.1,82.85,5.144736842105263,65.16666666666667,0.471767604,-0.57848221
24b96de9a,199,15.307692307692308,1.2160804020100502,5.33,13,5.0,1025,6.5,88.47,5.150753768844221,78.84615384615384,0.47698698,-0.492697273
af084a99e,177,12.642857142857142,1.2203389830508475,5.42,14,3.5,928,5.0,92.53,5.242937853107344,66.28571428571429,0.475003797,-1.345053241
ac92cfc37,152,13.818181818181818,1.243421052631579,5.46,11,4.0,806,5.9,91.31,5.302631578947368,73.27272727272727,0.469677422,-0.41617360200000003
9c7728077,160,13.333333333333334,1.20625,5.42,12,4.8,820,6.3,89.08,5.125,68.33333333333333,0.476784294,-0.12103065199999999
824ea20cc,152,25.333333333333332,1.256578947368421,6.14,6,9.6,824,12.1,71.18,5.421052631578948,137.33333333333334,0.50258357,-1.451268384
01255dd3d,153,17.0,1.2745098039215685,5.61,9,6.4,807,7.3,79.6,5.2745098039215685,89.66666666666667,0.43497858899999997,-0.571787383
b2307a80c,156,19.5,1.3397435897435896,6.56,8,8.4,857,11.0,74.22,5.493589743589744,107.125,0.494935184,-0.296045795
61c047490,144,20.571428571428573,1.4583333333333333,7.73,7,10.1,842,11.7,59.03,5.847222222222222,120.28571428571429,0.496898041,-1.324563641
513bd77b3,190,19.0,1.1842105263157894,1.71,10,6.8,950,8.0,83.9,5.0,95.0,0.494852457,-1.819263041
9635671b4,174,21.75,1.3333333333333333,6.71,8,8.3,1005,12.1,74.73,5.775862068965517,125.625,0.469540844,-1.010812418
891c012e8,162,27.0,1.4691358024691359,9.43,6,14.7,964,18.1,47.05,5.950617283950617,160.66666666666666,0.46784115600000004,-0.944329891
95797dd7d,193,32.166666666666664,1.2746113989637307,6.79,6,12.3,1007,14.6,64.17,5.217616580310881,167.83333333333334,0.48384962299999995,0.370307626
c08246373,188,23.5,1.297872340425532,7.04,8,12.0,1036,15.5,65.09,5.51063829787234,129.5,0.506864059,-0.230734605
730277e8d,148,24.666666666666668,1.3716216216216217,7.96,6,10.6,855,13.5,63.32,5.777027027027027,142.5,0.450347431,-0.722555848
327c0085a,186,37.2,1.4516129032258065,9.13,5,16.6,1072,19.6,42.18,5.763440860215054,214.4,0.529107247,-1.97585251
ba585b63c,198,16.5,1.4090909090909092,7.56,12,8.0,1146,10.1,70.13,5.787878787878788,95.5,0.49816056200000003,-1.392464649
fad51d3c8,155,38.75,1.4387096774193548,8.31,4,16.1,884,20.1,49.01,5.703225806451613,221.0,0.485455543,-1.916807411
acac08ee4,198,22.0,1.6161616161616161,8.87,9,11.9,1227,14.1,49.15,6.196969696969697,136.33333333333334,0.649671297,-3.355931015
a56126929,146,29.2,1.3493150684931507,8.0,5,11.1,859,16.2,67.22,5.883561643835616,171.8,0.471478556,-1.3093218290000002
3b1a28713,156,26.0,1.2435897435897436,6.55,6,8.7,922,14.7,78.93,5.910256410256411,153.66666666666666,0.461427249,-0.638945148
fa899288b,177,29.5,1.4519774011299436,8.01,6,12.0,1038,14.2,54.26,5.864406779661017,173.0,0.511231633,-1.7957734330000001
376090428,178,25.428571428571427,1.6235955056179776,9.1,7,14.9,1097,17.8,41.33,6.162921348314606,156.71428571428572,0.497520405,-2.5161788130000002
3f33b36a6,174,24.857142857142858,1.206896551724138,1.87,7,8.3,915,11.2,80.04,5.258620689655173,130.71428571428572,0.46712672299999997,-0.026754507
ff66deb88,142,20.285714285714285,1.3309859154929577,6.87,7,7.7,791,10.3,76.25,5.570422535211268,113.0,0.459861536,-1.066312659
f95a22e93,155,25.833333333333332,1.3483870967741935,7.16,6,9.8,866,13.1,70.67,5.587096774193548,144.33333333333334,0.469632682,-0.52620371
ff260e751,186,26.571428571428573,1.2634408602150538,6.23,7,10.1,1016,12.9,69.86,5.462365591397849,145.14285714285714,0.463708695,-0.332729519
196bfa0f8,174,8.285714285714286,1.1724137931034482,5.0,21,2.2,918,3.4,95.98,5.275862068965517,43.714285714285715,0.463317863,-0.203188101
75d2b5e2d,171,24.428571428571427,1.345029239766082,7.25,7,9.3,930,11.7,72.09,5.43859649122807,132.85714285714286,0.472009543,-0.7070891109999999
